Number of nodes 752 
   214 :  1.6334246e+01  3.8279707e+01 
   215 :  1.6560074e+01  3.8645511e+01 
   216 :  1.6938335e+01  3.8929922e+01 
   217 :  1.7130102e+01  3.9246374e+01 
   218 :  1.6805659e+01  3.9577491e+01 
   219 :  1.6565000e+01  3.9893056e+01 
   220 :  1.6789416e+01  4.0301604e+01 
   221 :  1.7227303e+01  4.0433377e+01 
   222 :  1.7766602e+01  4.0293428e+01 
   223 :  1.8057195e+01  3.9935168e+01 
   224 :  1.8441654e+01  4.0017311e+01 
   225 :  1.8275335e+01  4.0410129e+01 
   226 :  1.7840125e+01  4.0703124e+01 
   227 :  1.7332886e+01  4.0929802e+01 
   228 :  1.6815164e+01  4.1143937e+01 
   229 :  1.6276667e+01  4.1335887e+01 
   230 :  1.5952155e+01  4.1636615e+01 
   231 :  1.5995218e+01  4.1936525e+01 
   232 :  1.5417411e+01  4.1926013e+01 
   233 :  1.4844789e+01  4.2045059e+01 
   234 :  1.4409393e+01  4.2347939e+01 
   235 :  1.4018731e+01  4.2687689e+01 
   236 :  1.3828621e+01  4.3113299e+01 
   237 :  1.3609063e+01  4.3532371e+01 
   238 :  1.3118123e+01  4.3793746e+01 
   239 :  1.2613116e+01  4.4052800e+01 
   240 :  1.2303845e+01  4.4429930e+01 
   241 :  1.2396607e+01  4.4823672e+01 
   242 :  1.2251078e+01  4.5206949e+01 
   243 :  1.2460624e+01  4.5545819e+01 
   244 :  1.2993513e+01  4.5637680e+01 
   245 :  1.3558363e+01  4.5728363e+01 
   246 :  1.3513349e+01  4.5460374e+01 
   247 :  1.3695276e+01  4.5035814e+01 
   248 :  1.4024349e+01  4.4929377e+01 
   249 :  1.4345726e+01  4.5304234e+01 
   250 :  1.4838163e+01  4.5044923e+01 
   251 :  1.5019781e+01  4.4631699e+01 
   252 :  1.5363923e+01  4.4213929e+01 
   253 :  1.5478284e+01  4.3921699e+01 
   254 :  1.5926808e+01  4.3627798e+01 
   255 :  1.6408010e+01  4.3542243e+01 
   256 :  1.6938317e+01  4.3312843e+01 
   257 :  1.7414101e+01  4.3037876e+01 
   258 :  1.7814795e+01  4.2795564e+01 
   259 :  1.8298603e+01  4.2525929e+01 
   260 :  1.8737990e+01  4.2374742e+01 
   261 :  1.9116801e+01  4.2038768e+01 
   262 :  1.9560947e+01  4.1768544e+01 
   263 :  1.9436468e+01  4.1339681e+01 
   264 :  1.9452665e+01  4.0903874e+01 
   265 :  1.9432657e+01  4.0488557e+01 
   266 :  1.9581159e+01  4.0170590e+01 
   267 :  1.9969941e+01  3.9853155e+01 
   268 :  2.0242864e+01  3.9476418e+01 
   269 :  2.0582204e+01  3.9137821e+01 
   270 :  2.1034169e+01  3.9010330e+01 
   271 :  2.0815488e+01  3.8885144e+01 
   272 :  2.1064317e+01  3.8488561e+01 
   273 :  2.1416996e+01  3.8341180e+01 
   274 :  2.1966956e+01  3.8385563e+01 
   275 :  2.2495576e+01  3.8373509e+01 
   276 :  2.2975060e+01  3.8193188e+01 
   277 :  2.2932522e+01  3.7987945e+01 
   278 :  2.2437643e+01  3.8136858e+01 
   279 :  2.1917477e+01  3.8278041e+01 
   280 :  2.1387069e+01  3.8190221e+01 
   281 :  2.1194263e+01  3.7818545e+01 
   282 :  2.1581534e+01  3.7519187e+01 
   283 :  2.1580140e+01  3.7110074e+01 
   284 :  2.1867016e+01  3.6760604e+01 
   285 :  2.2152490e+01  3.6947602e+01 
   286 :  2.2365222e+01  3.6547989e+01 
   287 :  2.2642131e+01  3.6793438e+01 
   288 :  2.3022908e+01  3.6508187e+01 
   289 :  2.3054247e+01  3.6846239e+01 
   290 :  2.2855533e+01  3.7261815e+01 
   291 :  2.2951889e+01  3.7509704e+01 
   292 :  2.3343141e+01  3.7401942e+01 
   293 :  2.3190605e+01  3.7650672e+01 
   294 :  2.3220904e+01  3.7960020e+01 
   295 :  2.3728584e+01  3.7880132e+01 
   296 :  2.4060042e+01  3.7793120e+01 
   297 :  2.4017394e+01  3.8223930e+01 
   298 :  2.3527889e+01  3.8441816e+01 
   299 :  2.3088511e+01  3.8670861e+01 
   300 :  2.2732199e+01  3.8919413e+01 
   301 :  2.2887994e+01  3.9277884e+01 
   302 :  2.3299235e+01  3.9242064e+01 
   303 :  2.2946743e+01  3.9587136e+01 
   304 :  2.2664642e+01  3.9973188e+01 
   305 :  2.2640623e+01  4.0391332e+01 
   306 :  2.2896561e+01  4.0510879e+01 
   307 :  2.3296220e+01  4.0267989e+01 
   308 :  2.3793795e+01  4.0071008e+01 
   309 :  2.3805414e+01  4.0220747e+01 
   310 :  2.4166679e+01  4.0254339e+01 
   311 :  2.4133603e+01  4.0361221e+01 
   312 :  2.3735904e+01  4.0642973e+01 
   313 :  2.4160142e+01  4.0753264e+01 
   314 :  2.4651843e+01  4.0889481e+01 
   315 :  2.5181769e+01  4.0978934e+01 
   316 :  2.5744220e+01  4.0850095e+01 
   317 :  2.6160955e+01  4.0615269e+01 
   318 :  2.6745049e+01  4.0627505e+01 
   319 :  2.6358077e+01  4.0390876e+01 
   320 :  1.5000986e+01  3.6699161e+01 
   321 :  1.5271538e+01  3.7010758e+01 
   322 :  1.5092664e+01  3.7413530e+01 
   323 :  1.5272048e+01  3.7830033e+01 
   324 :  1.5551866e+01  3.8209187e+01 
   325 :  1.5058891e+01  3.8150476e+01 
   326 :  1.4525980e+01  3.8057702e+01 
   327 :  1.3970021e+01  3.8024693e+01 
   328 :  1.3460519e+01  3.8103351e+01 
   329 :  1.3011819e+01  3.8071037e+01 
   330 :  1.2522993e+01  3.8019413e+01 
   331 :  1.2592437e+01  3.7628192e+01 
   332 :  1.3109848e+01  3.7496494e+01 
   333 :  1.3577808e+01  3.7263015e+01 
   334 :  1.4078456e+01  3.7101198e+01 
   335 :  1.4483390e+01  3.6825782e+01 
   336 :  8.5554517e+00  3.9041259e+01 
   337 :  9.0062805e+00  3.8995610e+01 
   338 :  9.3766170e+00  3.9161694e+01 
   339 :  9.6298807e+00  3.9442120e+01 
   340 :  9.6911267e+00  3.9890958e+01 
   341 :  9.6854003e+00  4.0329034e+01 
   342 :  9.7151334e+00  4.0741948e+01 
   343 :  9.5011939e+00  4.1149107e+01 
   344 :  8.9895421e+00  4.1094475e+01 
   345 :  8.5160694e+00  4.0833207e+01 
   346 :  8.1716695e+00  4.0675887e+01 
   347 :  8.4525646e+00  4.0285838e+01 
   348 :  8.5002574e+00  3.9871179e+01 
   349 :  8.4019954e+00  3.9456125e+01 
   350 :  3.3021388e+01  3.4666038e+01 
   351 :  3.3537788e+01  3.4804966e+01 
   352 :  3.4002890e+01  3.4969554e+01 
   353 :  3.4022909e+01  3.5322924e+01 
   354 :  3.4385785e+01  3.5599639e+01 
   355 :  3.3878976e+01  3.5425722e+01 
   356 :  3.3340591e+01  3.5341532e+01 
   357 :  3.2917045e+01  3.5234171e+01 
   358 :  3.2447075e+01  3.5073668e+01 
   359 :  3.2489104e+01  3.4718122e+01 
   360 :  9.0881701e+00  4.1444640e+01 
   361 :  9.4005770e+00  4.1743640e+01 
   362 :  9.5566124e+00  4.2205995e+01 
   363 :  9.4668317e+00  4.2683112e+01 
   364 :  9.3228889e+00  4.2857193e+01 
   365 :  8.8574763e+00  4.2603017e+01 
   366 :  8.5516474e+00  4.2211418e+01 
   367 :  8.7312499e+00  4.1801186e+01 
   368 :  2.4837538e+01  3.4962917e+01 
   369 :  2.5374109e+01  3.4985933e+01 
   370 :  2.5922961e+01  3.5021908e+01 
   371 :  2.6294131e+01  3.5230000e+01 
   372 :  2.5812497e+01  3.5138652e+01 
   373 :  2.5420709e+01  3.5309123e+01 
   374 :  2.4900137e+01  3.5422094e+01 
   375 :  2.4354236e+01  3.5364190e+01 
   376 :  2.3970728e+01  3.5525863e+01 
   377 :  2.3570421e+01  3.5479441e+01 
   378 :  2.3827050e+01  3.5242614e+01 
   379 :  2.4371634e+01  3.5178617e+01 
   380 :  2.4480983e+01  3.7978393e+01 
   381 :  2.4311552e+01  3.8217645e+01 
   382 :  2.4128429e+01  3.8593609e+01 
   383 :  2.3675457e+01  3.8745484e+01 
   384 :  2.3308340e+01  3.9020861e+01 
   385 :  2.3340269e+01  3.8730595e+01 
   386 :  2.3703719e+01  3.8439642e+01 
   387 :  2.4142444e+01  3.8258434e+01 
   388 :  3.0879314e+00  3.9329249e+01 
   389 :  3.3809962e+00  3.9598870e+01 
   390 :  3.1647615e+00  3.9798502e+01 
   391 :  2.8494500e+00  3.9869285e+01 
   392 :  2.4511644e+00  3.9654598e+01 
   393 :  2.7072645e+00  3.9511804e+01 
   394 :  2.6371638e+01  3.8986553e+01 
   395 :  2.6418681e+01  3.9261205e+01 
   396 :  2.6038860e+01  3.9298529e+01 
   397 :  2.6082359e+01  3.9159831e+01 
   398 :  2.1523897e+01  3.6831470e+01 
   399 :  1.5531439e+01  3.6744847e+01 
   400 :  2.0595769e+01  3.8530039e+01 
   401 :  2.9617221e+01  3.5840243e+01 
   402 :  3.4856560e+00  3.9868263e+01 
   403 :  1.6832428e+01  3.7860373e+01 
   404 :  2.8395701e+01  3.1358745e+01 
   405 :  2.0575106e+01  3.3220039e+01 
   406 :  3.8715459e+00  3.9661647e+01 
   407 :  2.6360808e+01  3.4853403e+01 
   408 :  1.4348346e+01  3.6495735e+01 
   409 :  4.1406953e-01  3.8696395e+01 
   410 :  1.7178239e+01  3.1604966e+01 
   411 :  7.9995271e+00  3.9113852e+01 
   412 :  6.1585368e+00  4.2809453e+01 
   413 :  1.5415532e+01  3.2750693e+01 
   414 :  3.1700218e+01  3.1841550e+01 
   415 :  2.5280138e+01  3.5780223e+01 
   416 :  1.2684170e+01  3.8428107e+01 
   417 :  1.8449401e+01  3.9698798e+01 
   418 :  2.3398893e+01  3.5156288e+01 
   419 :  2.7059864e+01  3.1883992e+01 
   420 :  2.6514047e+00  3.9167997e+01 
   421 :  9.7522922e+00  3.9061039e+01 
   422 :  1.2503824e+01  4.0938101e+01 
   423 :  2.1502511e+01  3.6500958e+01 
   424 :  2.5891947e+01  3.9161479e+01 
   425 :  3.4548783e+01  3.2788712e+01 
   426 :  6.5499784e+00  3.7245331e+01 
   427 :  1.3750166e+01  3.3199907e+01 
   428 :  2.5031659e+01  3.4481357e+01 
   429 :  1.1620413e+01  3.5283862e+01 
   430 :  2.3456493e+01  3.6619361e+01 
   431 :  2.1878308e+01  3.3511050e+01 
   432 :  1.3264678e+01  3.6954448e+01 
   433 :  2.6165106e+01  3.8175645e+01 
   434 :  1.3872212e+01  3.8433028e+01 
   435 :  2.7709681e+00  3.7041795e+01 
   436 :  8.0350012e+00  4.1935972e+01 
   437 :  2.3165772e+01  3.2977359e+01 
   438 :  3.8447346e+00  3.7516938e+01 
   439 :  2.5787679e+01  3.9838224e+01 
   440 :  1.9603019e+01  3.2409384e+01 
   441 :  3.2541697e+01  3.4246010e+01 
   442 :  3.1935400e+01  3.4802874e+01 
   443 :  4.2307239e+00  4.0230857e+01 
   444 :  8.0314390e+00  3.7368140e+01 
   445 :  1.7368461e+01  3.8943187e+01 
   446 :  4.7534389e+00  3.9545364e+01 
   447 :  5.1694598e+00  4.0566861e+01 
   448 : -3.8579729e-01  3.7510916e+01 
   449 :  2.4908382e+00  3.9984460e+01 
   450 :  1.1044077e+00  3.6907408e+01 
   451 :  2.6793120e+01  3.5127709e+01 
   452 :  8.6004922e+00  3.8704836e+01 
   453 :  1.0260022e+01  3.7541476e+01 
   454 :  3.1016024e+01  3.2183914e+01 
   455 :  2.3124931e+01  3.5512232e+01 
   456 :  1.1768326e+01  3.8497989e+01 
   457 :  1.0073766e+01  4.1094480e+01 
   458 :  3.3977392e+01  3.4498908e+01 
   459 :  8.0929155e-01  4.0068017e+01 
   460 :  2.6063904e+01  3.8942486e+01 
   461 :  1.6026743e+01  4.3360209e+01 
   462 :  2.0094786e+01  3.9207151e+01 
   463 :  1.3989234e+01  4.0406874e+01 
   464 :  2.4685923e+01  3.8192999e+01 
   465 :  2.7985821e+00  4.0981077e+01 
   466 :  2.8096917e+01  3.6605889e+01 
   467 : -6.6937420e-01  3.6121114e+01 
   468 :  3.0035715e+01  3.1770634e+01 
   469 :  3.7633215e+00  4.2112569e+01 
   470 :  2.5002327e+01  4.0618370e+01 
   471 :  1.1882193e+01  3.3455735e+01 
   472 :  2.4279871e+01  3.2488300e+01 
   473 :  1.8368319e+01  4.2150246e+01 
   474 :  1.9456773e+01  3.1653399e+01 
   475 :  1.7335793e+01  4.2639719e+01 
   476 :  1.5456357e+01  3.9255362e+01 
   477 :  1.0124433e+01  4.0282331e+01 
   478 :  8.3494302e+00  4.2690696e+01 
   479 :  2.1087906e+01  3.7049154e+01 
   480 :  2.0145806e+01  3.5983242e+01 
   481 :  9.1533701e+00  4.3849759e+01 
   482 : -2.4046997e+00  3.6331368e+01 
   483 :  1.5247052e+01  3.8435153e+01 
   484 :  3.1694621e+01  3.6122576e+01 
   485 :  2.6920865e+01  3.4372659e+01 
   486 :  3.5341881e+01  3.4739798e+01 
   487 :  3.0762015e+00  3.8610415e+01 
   488 :  2.5006154e+01  3.7872567e+01 
   489 :  1.3576877e+01  4.4762430e+01 
   490 :  1.5006463e+01  4.3931805e+01 
   491 :  2.5628419e+01  3.1914797e+01 
   492 :  2.3759621e+01  3.4810416e+01 
   493 :  1.1300831e+01  3.6529674e+01 
   494 :  3.2791455e+01  3.1563277e+01 
   495 :  9.4403979e+00  3.7755929e+01 
   496 :  4.0712888e+00  4.3094861e+01 
   497 :  1.1714368e+01  3.6844734e+01 
   498 :  1.6786638e+01  4.1577169e+01 
   499 :  2.0245810e+01  3.7409312e+01 
   500 : -3.5080385e+00  3.5672414e+01 
   501 :  1.5248741e+01  4.3517805e+01 
   502 :  3.2344203e+00  4.0267833e+01 
   503 :  9.2814405e+00  3.8615963e+01 
   504 :  2.4787862e-01  3.8304143e+01 
   505 :  2.8711347e+01  3.5668609e+01 
   506 :  1.4209142e+00  4.0609360e+01 
   507 :  1.0920297e+01  3.3742259e+01 
   508 :  2.5093406e+01  3.2659129e+01 
   509 :  1.5713206e+01  4.2286815e+01 
   510 : -1.3965225e+00  3.7126266e+01 
   511 :  1.6225016e+01  3.1698407e+01 
   512 :  1.1655991e+01  4.1665422e+01 
   513 :  2.3400296e+01  3.9576044e+01 
   514 :  1.6508257e+00  3.8705364e+01 
   515 :  1.3254553e+01  4.5199944e+01 
   516 :  9.6220569e+00  4.2822161e+01 
   517 :  8.9409328e+00  4.2915863e+01 
   518 :  1.9465431e+01  3.9798323e+01 
   519 :  1.0694197e+01  4.2243282e+01 
   520 :  1.7980194e+01  3.1221110e+01 
   521 :  3.5461716e+01  3.5382531e+01 
   522 : -4.3148052e+00  3.5625346e+01 
   523 :  1.8968395e+01  4.1095412e+01 
   524 :  6.8709961e+00  4.2991030e+01 
   525 :  3.4843362e+01  3.3428503e+01 
   526 :  2.4291772e+01  4.0357238e+01 
   527 :  2.4505662e+01  4.0024460e+01 
   528 :  1.2413776e+01  3.9519261e+01 
   529 :  1.0886595e+01  3.7207081e+01 
   530 :  2.5521965e+01  3.8878112e+01 
   531 :  2.2693067e+01  3.4618842e+01 
   532 :  1.7220208e+01  3.9589844e+01 
   533 :  3.5440510e+01  3.5970949e+01 
   534 :  1.6884092e+01  3.2578328e+01 
   535 :  1.6414381e+01  3.4032483e+01 
   536 :  2.4161821e+01  3.8037432e+01 
   537 :  3.4107537e+01  3.2230043e+01 
   538 :  2.6814878e+01  3.5799841e+01 
   539 :  3.2550706e+01  3.2720270e+01 
   540 :  1.5595578e+01  3.7367817e+01 
   541 :  1.6471883e+01  3.6881443e+01 
   542 : -2.4675707e+00  3.5403857e+01 
   543 :  9.8687006e+00  4.2452782e+01 
   544 :  1.4110665e+01  4.4557297e+01 
   545 :  8.6359640e+00  4.1168917e+01 
   546 :  3.2339474e+01  3.5791838e+01 
   547 :  1.2686520e+01  3.3281307e+01 
   548 :  1.3304413e+01  3.4008307e+01 
   549 :  1.6991092e+01  3.8528503e+01 
   550 :  1.8028932e+01  3.8415856e+01 
   551 :  2.3684587e+01  3.5736893e+01 
   552 :  2.4217142e+01  3.5963817e+01 
   553 :  2.5015721e+01  3.6576264e+01 
   554 :  3.3983123e+01  3.3419721e+01 
   555 :  1.9089029e+01  4.0205894e+01 
   556 :  3.0923972e+01  3.6369662e+01 
   557 :  3.0674392e+01  3.5817499e+01 
   558 :  3.0225114e+01  3.4831249e+01 
   559 :  6.5651015e+00  3.9385641e+01 
   560 :  3.4460872e+01  3.5017714e+01 
   561 :  8.3448826e+00  4.3694885e+01 
   562 :  1.1308907e+01  3.4594812e+01 
   563 :  1.9211274e+01  3.0659039e+01 
   564 :  2.1055948e+01  3.8125021e+01 
   565 : -4.8446745e+00  3.6042575e+01 
   566 :  1.9282601e+00  3.9917373e+01 
   567 :  1.2898433e+01  4.4460239e+01 
   568 :  2.5603472e+01  4.0401880e+01 
   569 :  6.4032593e-01  3.9042541e+01 
   570 :  2.3834922e+01  3.7565583e+01 
   571 :  5.1382647e+00  4.2434609e+01 
   572 :  1.5078175e+01  4.2460179e+01 
   573 :  6.8010864e+00  4.2363922e+01 
   574 : -1.3904353e+00  3.6045111e+01 
   575 :  2.3986576e+01  4.0093023e+01 
   576 :  1.7709655e+01  4.1210694e+01 
   577 :  1.4719007e+01  3.8756902e+01 
   578 :  2.5006692e+01  3.9383662e+01 
   579 :  1.6269836e+01  4.2420486e+01 
   580 : -7.1193089e-02  3.6327746e+01 
   581 :  1.3722081e+01  4.4073280e+01 
