Number of nodes 465 
   234 :    348    185    184 
   235 :    397    456    305 
   236 :    412    354     31 
   237 :    323    403    273 
   238 :    386    226    225 
   239 :    419    461    219 
   240 :    401    352    261 
   241 :    455    425    338 
   242 :    354    407    309 
   243 :    344    319    142 
   244 :    351      6      5 
   245 :    311    427      1 
   246 :    454    306    320 
   247 :    406    392    336 
   248 :    375    350    100 
   249 :    415    233    232 
   250 :    420     66     65 
   251 :    383    301    347 
   252 :    328    116    115 
   253 :    296     51     50 
   254 :    445    383    304 
   255 :    359    166    165 
   256 :    459    457    413 
   257 :    283    153    152 
   258 :    431    400    342 
   259 :    388    175    174 
   260 :    400    431    316 
   261 :    309     36     35 
   262 :    298    338    325 
   263 :    343    289    191 
   264 :    380     63     62 
   265 :    361    299     70 
   266 :    380    397    305 
   267 :    376    109    108 
   268 :    402    382    229 
   269 :    421    436    245 
   270 :    340    419    216 
   271 :    359    168    167 
   272 :    376    108    107 
   273 :    376    110    109 
   274 :    431    398    299 
   275 :    328    322    116 
   276 :    436    259    258 
   277 :    352    401    137 
   278 :    418    411    208 
   279 :    276    428    213 
   280 :    373    388    172 
   281 :    417    270    269 
   282 :    426     23     22 
   283 :    395    351      5 
   284 :    300    418    268 
   285 :    421    245    244 
   286 :    366    345    112 
   287 :    450    412     31 
   288 :    395    427    351 
   289 :    306    271    270 
   290 :    200    438    194 
   291 :    377    359    181 
   292 :    327    147    146 
   293 :    381    408    335 
   294 :    326    257    256 
   295 :    369    449     83 
   296 :    409    317    241 
   297 :    423    326    256 
   298 :    390    391    221 
   299 :    439    160    159 
   300 :    408    381    124 
   301 :    263    384    258 
   302 :    354    309     33 
   303 :    307    418    208 
   304 :    449     85     84 
   305 :    331    266    265 
   306 :    311      1      0 
   307 :    408    122    121 
   308 :    308    275    274 
   309 :    329    236    235 
   310 :    373    334    176 
   311 :    324    165    164 
   312 :    461    419    340 
   313 :    405     58     57 
   314 :    335    357    281 
   315 :    334    177    176 
   316 :    334    452    177 
   317 :    363     19     18 
   318 :    425    418    300 
   319 :    427    403    351 
   320 :    455     12     10 
   321 :    310    424    341 
   322 :    357    392    303 
   323 :    440    422    295 
   324 :    337    149    148 
   325 :    407    430     39 
   326 :    411    211    210 
   327 :    368    431    361 
   328 :    450     31     30 
   329 :    321    280    279 
   330 :    451    357    121 
   331 :    384    247    246 
   332 :    389    161    160 
   333 :    383    429    304 
   334 :    323    273    272 
   335 :    295    243    242 
   336 :    245    436    258 
   337 :    428    215    214 
   338 :    367    348    184 
   339 :    308    340    215 
   340 :    296    310     51 
   341 :    384    383    247 
   342 :    464    344    140 
   343 :    307    206    205 
   344 :    367    358    348 
   345 :    371    320    270 
   346 :    301    355    347 
   347 :    400     83     82 
   348 :    394    389    160 
   349 :    412    252    251 
   350 :    416    399    372 
   351 :    451    121    120 
   352 :    403    391    308 
   353 :    322    117    116 
   354 :    376    366    111 
   355 :    374     15     14 
   356 :    455     10      9 
   357 :    297    235    234 
   358 :    345    103    102 
   359 :    443    460    364 
   360 :    413    457    331 
   361 :    333    253    252 
   362 :    403    308    274 
   363 :    392    406    303 
   364 :    356    369    329 
   365 :    423    256    255 
   366 :    257    293    250 
   367 :    437    115    114 
   368 :    290    279    278 
   369 :    453    452    334 
   370 :    300    268    267 
   371 :    414    158    157 
   372 :    305    420     65 
   373 :    433    211    272 
   374 :    421    422    344 
   375 :    462    321    279 
   376 :    281    303    278 
   377 :    352    137    136 
   378 :    284     69     68 
   379 :    384    429    383 
   380 :    379    409    240 
   381 :    239    291    228 
   382 :    446    447    378 
   383 :    439    372    343 
   384 :    372    439    362 
   385 :    355    458    347 
   386 :    365     29     28 
   387 :    294    126    125 
   388 :    346     86     85 
   389 :    387    145    144 
   390 :    335    281    280 
   391 :    463    292    325 
   392 :    408    357    335 
   393 :    360    398    342 
   394 :    380     62     61 
   395 :    405    456    397 
   396 :    461    390    220 
   397 :    457    459    325 
   398 :    441    425    300 
   399 :    374    325     16 
   400 :    373    171    170 
   401 :    384    246    258 
   402 :    333    450    253 
   403 :    429    263    262 
   404 :    362    155    154 
   405 :    439    394    160 
   406 :    387    144    143 
   407 :    464    261    260 
   408 :    425    441    338 
   409 :    398     75     74 
   410 :    409    410    346 
   411 :    387    327    145 
   412 :    355    406    339 
   413 :    302     91     90 
   414 :    375     99     98 
   415 :    352    135    134 
   416 :    444    456    405 
   417 :    376    106    105 
   418 :    413    310    296 
   419 :    390    221    220 
   420 :    341     55     54 
   421 :    282    402    229 
   422 :    434    365     28 
   423 :    350    101    100 
   424 :    358    163    162 
   425 :    400    369     83 
   426 :    338    457    325 
   427 :    299     72     71 
   428 :    420    456    284 
   429 :    404    434     25 
   430 :    463    459    385 
   431 :    428    275    215 
   432 :    450    365    253 
   433 :    426    254    253 
   434 :    342    432     80 
   435 :    282    229    228 
   436 :    381    294    125 
   437 :    398    431    342 
   438 :    304    132    131 
   439 :    292     17     16 
   440 :    318     89     88 
   441 :    459    463    325 
   442 :    370    265    264 
   443 :    330    455      9 
   444 :    448    262    261 
   445 :    397     59     58 
   446 :    370    413    331 
   447 :    422    319    344 
   448 :    365    404    253 
   449 :    456    361    284 
   450 :    430     41     40 
   451 :    391    403    311 
   452 :    431    291    316 
   453 :    271    424    264 
   454 :    422    244    243 
   455 :    454     56     55 
   456 :    304    353    132 
   457 :    372    399    289 
   458 :    348    186    185 
   459 :    361     70     69 
   460 :    453    180    179 
   461 :    312    314    202 
   462 :    456    420    305 
   463 :    377    453    169 
   464 :    387    356    297 
   465 :    360     79     78 
   466 :    460    330      8 
   467 :    285     57     56 
   468 :    413    424    310 
   469 :    420     68     67 
   470 :    442    182    181 
   471 :    285    405     57 
   472 :    342     80     79 
   473 :    332    248    247 
   474 :    370    331    265 
   475 :    326    385    257 
   476 :    319    143    142 
   477 :    410     87     86 
   478 :    367    184    183 
   479 :    447    446    127 
   480 :    339     94     93 
   481 :    331    457    266 
   482 :    440    369    356 
   483 :    398     74     73 
   484 :    359    377    168 
   485 :    294    447    126 
   486 :    442    183    182 
   487 :    450     30     29 
   488 :    363     20     19 
   489 :    380     60     59 
   490 :    353    133    132 
   491 :    360    342     79 
   492 :    445    462    301 
   493 :    316    238    237 
   494 :    359    442    181 
   495 :    382    402    152 
   496 :    373    172    171 
   497 :    378    131    130 
   498 :    462    445    321 
   499 :    381    125    124 
   500 :    447    127    126 
   501 :    347    286    332 
   502 :    354     33     32 
   503 :    377    169    168 
   504 :    424    413    370 
   505 :    405    397     58 
   506 :    336     97     96 
   507 :    458    379    347 
   508 :    305     65     64 
   509 :    443    364      6 
   510 :    344    141    140 
   511 :    408    123    122 
   512 :    359    167    166 
   513 :    404     25     24 
   514 :    315    412    251 
   515 :    458     90     89 
   516 :    412    333    252 
   517 :    441    267    266 
   518 :    415    234    233 
   519 :    431    368    291 
   520 :    398    360     75 
   521 :    306    424    271 
   522 :    404    426    253 
   523 :    397    380     59 
   524 :    379    458    318 
   525 :    404     24     23 
   526 :    432     82     81 
   527 :    432     81     80 
   528 :    459    435    385 
   529 :    420    284     68 
   530 :    453    377    180 
   531 :    287     47     46 
   532 :    451    119    118 
   533 :    412    450    333 
   534 :    383    332    247 
   535 :    452    453    179 
   536 :    295    422    243 
   537 :    380     61     60 
   538 :    309     35     34 
   539 :    403    427    311 
   540 :    310     52     51 
   541 :    345    104    103 
   542 :    432    400     82 
   543 :    325    292     16 
   544 :    385    407    293 
   545 :    378    304    131 
   546 :    366    105    104 
   547 :    288     42     41 
   548 :    352    448    261 
   549 :    445    381    321 
   550 :    422    440    356 
   551 :    376    107    106 
   552 :    437    328    115 
   553 :    296     50     49 
   554 :    434    404    365 
   555 :    352    136    135 
   556 :    401    464    139 
   557 :    299    398     73 
   558 :    363    463    326 
   559 :    355    301    290 
   560 :    420     67     66 
   561 :    338    298     12 
   562 :    345    366    104 
   563 :    448    429    262 
   564 :    410    318     87 
   565 :    422    387    319 
   566 :    337    150    149 
   567 :    410    379    318 
   568 :    367    442    324 
   569 :    320    306    270 
   570 :    451    120    119 
   571 :    292    463     17 
   572 :    464    401    261 
   573 :    379    286    347 
   574 :    319    387    143 
   575 :    368    282    228 
   576 :    284    361     69 
   577 :    317    440    242 
   578 :    297    356    329 
   579 :    463    363     17 
   580 :    402    283    152 
   581 :    442    359    324 
   582 :    426    404     23 
   583 :    366    376    105 
   584 :    415    297    234 
   585 :    303    406    278 
   586 :    291    368    228 
   587 :    435    407    385 
   588 :    329    369    236 
   589 :    286    379    240 
   590 :    353    448    134 
   591 :    372    289    343 
   592 :    422    421    244 
   593 :    454    285     56 
   594 :    406    290    278 
   595 :    346    410     86 
   596 :    383    347    332 
   597 :    341    454     55 
   598 :    385    293    257 
   599 :    371    418    307 
   600 :    387    422    356 
   601 :    429    448    353 
   602 :    424    370    264 
   603 :    458    302     90 
   604 :    381    445    294 
   605 :    365    450     29 
   606 :    442    367    183 
   607 :    318    458     89 
   608 :    441    300    267 
   609 :    417    418    371 
   610 :    440    295    242 
   611 :    410    409    379 
   612 :    430    288     41 
   613 :    435    430    407 
   614 :    448    352    134 
   615 :    313    314    312 
   616 :    463    385    326 
   617 :    430    435    288 
   618 :    406    355    290 
   619 :    150    231    151 
   620 :     78     77     76 
   621 :     44     43     45 
   622 :    196    195    198 
   623 :    197    196    198 
   624 :    288     43     42 
   625 :    198    195    199 
   626 :    287     45     43 
   627 :    283    154    153 
   628 :    223    222    221 
   629 :     11     10     12 
   630 :    213    212    276 
   631 :    276    212    277 
   632 :    336     98     97 
   633 :    299     71     70 
   634 :    302     93     92 
   635 :    305     64     63 
   636 :    310     54     53 
   637 :    283    362    154 
   638 :    389    188    187 
   639 :    211    418    272 
   640 :    433    212    211 
   641 :    438    195    194 
   642 :    208    207    206 
   643 :    227    226      0 
   644 :    310    341     54 
   645 :    307    208    206 
   646 :    309     38     37 
   647 :    348    162    161 
   648 :    349    351    323 
   649 :    371    205    204 
   650 :    382    230    229 
   651 :    231    382    151 
   652 :    159    414    155 
   653 :    399    193    192 
   654 :    399    194    193 
   655 :    401    138    137 
   656 :    409    346    317 
   657 :    437    114    113 
   658 :    362    439    159 
   659 :    464    260    259 
