Number of nodes 399 
   366 :    295    105    104 
   367 :    327    334    292 
   368 :    331    324    149 
   369 :    348    372    256 
   370 :    376     31     30 
   371 :    358    368    166 
   372 :    338    386    275 
   373 :    304    305    246 
   374 :    333    340    121 
   375 :    345    137    136 
   376 :    367    339    262 
   377 :    334    335    303 
   378 :    396    395    351 
   379 :    385    294    210 
   380 :    247    296     51 
   381 :    293     46     45 
   382 :    390    250    258 
   383 :    396    355    290 
   384 :    310    271    239 
   385 :    392    348    375 
   386 :    296     52     51 
   387 :    394    317    262 
   388 :    300     22     21 
   389 :    322    372    223 
   390 :    331    384    155 
   391 :    370     87     86 
   392 :    302    320    162 
   393 :    362    109    108 
   394 :    292     82     81 
   395 :    377    249     39 
   396 :    326      9      8 
   397 :    321     92     91 
   398 :    327    315    248 
   399 :    279    116    115 
   400 :    329     70     69 
   401 :    251     61     60 
   402 :    253     63     62 
   403 :    269    311    181 
   404 :    297    306    200 
   405 :    287    328    220 
   406 :    395    397    351 
   407 :    301    375    232 
   408 :    344     48     47 
   409 :    321    336     92 
   410 :    367    205    204 
   411 :    333    121    120 
   412 :    302    162    161 
   413 :    260     49     48 
   414 :    363    362    108 
   415 :    326    338    275 
   416 :    283     66     65 
   417 :    368    273    167 
   418 :    346    388    257 
   419 :    250     37     36 
   420 :    377    348    249 
   421 :    340    333    227 
   422 :    376     33     32 
   423 :    337    125    124 
   424 :    363    107    106 
   425 :    247     51     50 
   426 :    318    341    193 
   427 :    330    265     78 
   428 :    377     38     37 
   429 :    268    208    207 
   430 :    332    221    220 
   431 :    288    115    114 
   432 :    288    279    115 
   433 :    332    365    221 
   434 :    379    161    160 
   435 :    372    312    223 
   436 :    325    159    158 
   437 :    381    268    207 
   438 :    376     32     31 
   439 :    331    149    148 
   440 :    371    299    100 
   441 :    256     15     14 
   442 :    333    309    227 
   443 :    369    301    231 
   444 :    313     91     90 
   445 :    274     30     29 
   446 :    337    394    262 
   447 :    346    257    215 
   448 :    346    382    229 
   449 :    348    392    249 
   450 :    338    326    252 
   451 :    266    235    234 
   452 :    303     85     84 
   453 :    357    361    185 
   454 :    395    396    254 
   455 :    343    117    116 
   456 :    324    331    155 
   457 :    249    392     41 
   458 :    392    255     42 
   459 :    386    338    284 
   460 :    320    164    163 
   461 :    294    342    264 
   462 :    237    270    230 
   463 :    284    233    232 
   464 :    336     94     93 
   465 :    249     41     40 
   466 :    394    285    213 
   467 :    362    363    291 
   468 :    372    390    312 
   469 :    361    357    311 
   470 :    370    383    299 
   471 :    394    337    285 
   472 :    388    346    343 
   473 :    262    127    126 
   474 :    393    306    297 
   475 :    330     77     76 
   476 :    392    369    255 
   477 :    280    310    239 
   478 :    322     18     17 
   479 :    306    304    200 
   480 :    380    298     73 
   481 :    299    383    101 
   482 :    317    394    264 
   483 :    290    289    179 
   484 :    367    317    206 
   485 :    317    380    278 
   486 :    342    317    264 
   487 :    382    346    215 
   488 :    276    367    204 
   489 :    371    313     89 
   490 :    258     35     34 
   491 :    257    259    216 
   492 :    255     44     43 
   493 :    265     79     78 
   494 :    339    130    129 
   495 :    383    281    102 
   496 :    390    377    250 
   497 :    344    260     48 
   498 :    334    327    248 
   499 :    372    322    256 
   500 :    380    381    278 
   501 :    385    330    294 
   502 :    362    323    109 
   503 :    388    259    257 
   504 :    269    361    311 
   505 :    366    385    210 
   506 :    306    305    304 
   507 :    308    287    219 
   508 :    381    380     73 
   509 :    389    368    140 
   510 :    376    258     33 
   511 :    298    342     75 
   512 :    334    248    242 
   513 :    322    374     18 
   514 :    339    367    276 
   515 :    317    278    206 
   516 :    388    343    279 
   517 :    270    369    230 
   518 :    315    323    282 
   519 :    274    376     30 
   520 :    377    390    348 
   521 :    261    334    242 
   522 :    347    360    236 
   523 :    309    343    228 
   524 :    313    321     91 
   525 :    390    372    348 
   526 :    323    362    282 
   527 :    250    377     37 
   528 :    379    302    161 
   529 :    290    360    289 
   530 :    360    347    289 
   531 :    279    343    116 
   532 :    310    341    271 
   533 :    342    380    317 
   534 :    330    385    265 
   535 :    380    342    298 
   536 :    240    187    241 
   537 :    238    186    185 
   538 :    172    171    174 
   539 :    173    172    174 
   540 :     72     71     70 
   541 :    133    202    201 
   542 :    171    170    175 
   543 :    174    171    175 
   544 :    260     50     49 
   545 :    187    186    241 
   546 :    270    237    236 
   547 :    241    186    238 
   548 :    262    128    127 
   549 :    263     14     13 
   550 :    265     80     79 
   551 :    263    275     14 
   552 :    246    286    134 
   553 :    286    135    134 
   554 :    288    111    110 
   555 :    302    144    143 
   556 :    275    375     14 
   557 :    351    286    246 
   558 :    203    352    132 
   559 :    381     72     70 
   560 :      4      3      5 
   561 :    196    195    194 
   562 :    276    203    132 
   563 :    326    275     11 
